Running for 2500.0 seconds (5000 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:08:57   6.4   0.0   0.8  92.8   0.0    3  16962   5624    1    0    0  24.63 
10:08:57   7.6   0.0   1.4  91.0   0.0    2  16788   5546    0    0    0  17.67 
10:08:58   6.1   0.0   1.1  92.8   0.0    2  15526   5238    0    0    0  24.18 
10:08:58   6.3   0.0   1.3  92.4   0.0    2  14148   5022    6    4    6  21.17 
10:08:59   4.3   0.0   1.0  94.5   0.1    1  17098   5750    0    0    0  32.14 
10:08:59   4.4   0.0   1.1  94.4   0.0    1  20218   5872    2    0    0  39.58 
10:09:00   5.3   0.0   1.1  93.5   0.0    3  20066   6426    0    0    1  36.74 
10:09:00   5.6   0.1   1.4  92.9   0.0    6  17146   5664   21    7    8  24.52 
10:09:01   5.4   0.0   1.3  93.4   0.0    2  19620   6272   50   26   63  39.03 
10:09:01   7.0   0.0   1.6  91.4   0.0   10  13440   4798    0    0    0  15.76 
10:09:02   4.9   0.0   1.1  93.9   0.0    2  15670   5262    2    1    4  29.89 
10:09:02   5.7   0.0   1.4  92.9   0.0    2  13046   4892    6    4    6  18.85 
10:09:03   5.7   0.0   1.5  92.8   0.0    1  13646   5078    0    0    0  23.35 
10:09:03   3.0   0.0   1.4  95.6   0.0    2  12626   4562    0    0    0  29.55 
10:09:04   5.6   0.0   1.9  92.3   0.1    2  17574   7272    0    0    0  34.54 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:09:04   4.8   0.0   1.3  93.9   0.0    2  15608   5420    6    4    7  30.50 
10:09:05   5.9   0.0   0.9  93.2   0.0    1  13990   4838    0    0    0  25.67 
10:09:05   5.2   0.0   1.5  93.2   0.0    1  13112   4714    0    0    0  19.58 
10:09:06   4.6   0.0   1.9  93.6   0.0    2  18424   6234   20    7   21  36.38 
10:09:06   6.8   0.0   2.0  91.2   0.0    1  14980   5442    7    4    6  27.55 
10:09:07   2.4   0.0   0.8  96.8   0.0    1  17632   5520    0    0    0  33.60 
10:09:07   3.7   0.0   0.9  95.4   0.0    1  16684   5280    0    0    0  27.79 
10:09:08   7.2   0.0   1.3  91.6   0.0    2  16952   5862    1    0    0  21.07 
10:09:08   5.6   0.0   1.5  92.9   0.0    2  16690   5428    6    4    8  23.69 
10:09:09   2.5   0.0   1.3  96.2   0.0    1  18354   5488    0    0    0  34.21 
10:09:09   3.3   0.0   1.0  95.6   0.0    4  18366   5650    1    0    2  37.69 
10:09:10   2.9   0.0   1.2  95.9   0.0    5  19204   5698    0    0    0  35.91 
10:09:10   3.2   0.0   0.9  96.0   0.0    4  17770   5572    7    4    6  34.01 
10:09:11   5.3   0.0   1.0  93.6   0.0    5  23136   7466   19    7   20  40.78 
10:09:11   2.5   0.0   1.1  96.3   0.0    1  16266   5216    0    0    1  34.60 
10:09:12   2.8   0.0   0.9  96.3   0.0    1  20010   5878    0    0    0  36.91 
10:09:12   2.2   0.0   1.0  96.8   0.0    3  17940   5512    6    4    6  34.33 
10:09:13   3.3   0.0   1.0  95.7   0.0    1  18180   5528    0    0    0  33.76 
10:09:13   2.2   0.0   1.0  96.8   0.0    1  17206   5268    0    0    0  33.06 
10:09:14   2.8   0.0   1.3  95.9   0.0    3  18112   5542    0    0    0  36.41 
10:09:14   3.3   0.0   1.5  95.2   0.0    2  19182   5910    7    4    6  39.10 
10:09:15   5.1   0.0   0.8  94.2   0.0    1  18452   5860    0    0    0  41.34 
10:09:15   4.6   0.0   1.3  94.2   0.0    2  18868   5718    1    0    0  42.04 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:09:16   5.3   0.0   1.5  93.1   0.0    1  24400   7344   19    7   19  44.67 
10:09:16   2.3   0.0   0.9  96.8   0.0    1  13452   4788    6    4    6  30.62 
10:09:17   2.0   0.0   0.6  97.3   0.0    1  13654   4674    0    0    1  31.19 
10:09:17   8.7   0.0   2.0  89.2   0.1    1  14262   5282    1    0    0  16.19 
10:09:18   4.9   0.0   1.3  93.8   0.0    1  14866   5084    0    0    1  23.27 
10:09:18   2.5   0.0   1.1  96.3   0.0    2  18142   5724    6    4    6  34.46 
10:09:19   3.4   0.0   1.1  95.4   0.0    2  18244   5650    0    0    1  36.60 
10:09:19   8.0   0.0   1.7  90.3   0.0    3  19994   5910    2    0    1  30.19 
10:09:20   3.5   0.0   1.0  95.4   0.0    3  17546   5358    1    0    0  30.96 
10:09:20   6.5   0.0   1.9  90.8   0.8    3  33900   9348   14    7   13  51.57 
10:09:21  52.1   0.0   7.8  39.4   0.8   30  32872  14224   52   38    5 106.43 
10:09:21  91.2   0.0   8.0   0.8   0.0   15  22158  16624    7    4   19 126.58 
10:09:22  46.8   0.0   4.3  48.8   0.1    2  22922   9322    8    1   35  84.65 
10:09:22   6.2   0.0   2.5  91.0   0.3    3  19608   6402    7    5    7  25.56 
10:09:23   7.1   0.0   2.0  90.6   0.3    2  24072   7334    2    1    1  41.35 
10:09:23   4.7   0.0   1.6  93.6   0.1   22  16300   5468   24    0    1  30.66 
10:09:24  90.9   0.0   9.0   0.1   0.0   20  13952  13142   11   32    0 142.56 
10:09:24  71.6   0.0   5.9  22.4   0.1    2  19284  17354   39   10   51 105.28 
10:09:25   4.9   0.0   2.4  92.6   0.1    1  20832  13804   21    4   45  46.58 
10:09:25   3.8   0.0   1.5  94.4   0.3    2  15238   5064    0    0    1  30.38 
10:09:26  76.8   0.0  10.0  13.0   0.2   26  17712  12166   36   32    0 121.79 
10:09:26  92.6   0.1   7.1   0.1   0.0   25  19346  13508   27   13   31 114.00 
10:09:27  21.4   0.0   4.3  74.0   0.3    2  29014  10900   43   20   70  73.56 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:09:27   8.7   0.0   1.8  89.0   0.5    2  39230   9314   36    3   37  54.33 
10:09:28   3.9   0.0   1.1  94.6   0.3    2  23262   6932    1    1    2  40.52 
10:09:28   4.1   0.0   1.3  94.4   0.3    2  17900   5748    6    4    6  37.29 
10:09:29   3.6   0.0   1.1  94.9   0.4    2  26248   7680    1    1    1  40.73 
10:09:29   4.4   0.0   1.3  94.2   0.1    5  20304   6318    2    1    1  39.94 
10:09:30  11.2   0.0   1.9  85.9   1.0    1  41940  11288    2    2    3  59.11 
10:09:30   2.2   0.0   0.6  97.0   0.3    6  14530   4982    6    4    6  32.38 
10:09:31  86.5   0.0  10.3   3.3   0.0   27  12510  11900   36   32    0 130.32 
10:09:31  78.2   0.0   5.5  16.1   0.1    5  19866  12254   28    7   63 108.16 
10:09:32   8.4   0.0   2.9  88.1   0.6    3  38906   9490   64   12   63  58.46 
10:09:32   3.5   0.0   1.8  94.2   0.5    2  22610   7354    7    5    7  41.08 
10:09:33   2.9   0.0   1.4  95.3   0.4    1  20274   6460    2    2    2  37.84 
10:09:33   4.1   0.0   1.3  94.7   0.0    3  14000   4826    0    0    0  29.62 
10:09:34  57.6   0.0   6.8  34.9   0.8   29  27982  12178   35   32    0 101.20 
10:09:34  92.5   0.0   7.5   0.0   0.0   34  13630  13336    6    4    6 110.00 
10:09:35  63.9   0.0   8.4  27.5   0.1   21  18896  12174   35   32   36  97.57 
10:09:35  91.1   0.0   8.9   0.0   0.0   21  10650  13194    0    0    0 107.20 
10:09:36  69.3   0.0   8.5  22.1   0.1    3  19590  13430   11    3   46 104.84 
10:09:36  84.4   0.0  11.6   4.0   0.0   26  13382  13632   47   35    3 111.12 
10:09:37  84.7   0.0   8.2   7.2   0.0    5  17546  11614   52   20   66 108.30 
10:09:37   7.8   0.0   2.9  88.0   1.3    2  36694  10886    2    2   31  56.63 
10:09:38   4.9   0.0   2.4  92.3   0.4    3  22854   7332   23    3   23  39.19 
10:09:38   6.5   0.0   1.6  91.9   0.0    3  13320   4818    3    2    4  21.14 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:09:39   7.8   0.0   1.7  89.8   0.8    2  27170   8950   31   15   31  53.06 
10:09:39   5.4   0.0   1.6  92.9   0.0    7  14328   5054    1    0    1  26.17 
10:09:40  11.7   0.0   3.0  84.4   0.9    7  37838  11288    8    5   10  64.19 
10:09:40  10.4   0.0   1.8  87.7   0.1    6  15648   6154    3    2    4  45.90 
10:09:41   7.3   0.0   2.0  90.7   0.0    2  13764   5774    3    2    3  27.90 
10:09:41   8.2   0.0   1.3  90.5   0.0    3  13472   8812    1    0    0  46.14 
10:09:42  10.6   0.0   1.8  87.6   0.0    3  18206   9878   19    7   19  50.46 
10:09:42   8.3   0.0   1.1  90.0   0.6    3  17612   7456    3    2    3  51.96 
10:09:43   9.2   0.0   1.5  89.1   0.1    2  13776   8896    3    2    4  56.19 
10:09:43   8.7   0.0   1.8  89.0   0.5    4  18504   9026    1    0    0  54.36 
10:09:44   9.5   0.0   0.9  89.6   0.0    3  15806   9498    1    0    0  56.82 
10:09:44   9.2   0.0   1.1  89.1   0.6    3  22872  10084    5    2    3  53.03 
10:09:45  12.5   0.0   1.0  86.5   0.0    2  18836  10280    4    2    5  55.48 
10:09:45   8.5   0.0   0.8  90.0   0.8    3  19382   9828    0    0    0  48.39 
10:09:46   9.5   0.0   0.8  89.7   0.0    2  15386   8750    0    0    0  49.65 
10:09:46  10.2   0.0   1.3  88.4   0.1    3  21184   9410    4    2    3  54.41 
10:09:47  11.0   0.0   1.5  87.5   0.0    5  22178   9562   19    6   18  55.95 
10:09:47   9.1   0.0   0.5  90.3   0.1    2  19250   9568    4    3    5  51.04 
10:09:48   9.9   0.0   1.3  88.8   0.0    3  19900  10234    0    0    0  53.48 
10:09:48   4.6   0.0   0.6  94.8   0.0    1  15106   5308    3    2    3  29.80 
10:09:49   6.6   0.0   1.2  92.2   0.0    3  13622   5162    3    2    4  17.70 
10:09:49   7.7   0.0   1.3  91.0   0.0    3  14798   5232    0    0    1  17.93 
10:09:50   8.9   0.0   2.0  89.1   0.0    1  17184   5826    2    0    1  25.71 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:09:50   4.7   0.0   1.5  93.8   0.0    2  15586   5462    3    2    3  33.32 
10:09:51   3.6   0.0   1.3  95.2   0.0    4  17330   5712    3    2    3  35.71 
10:09:51   5.4   0.0   0.6  94.0   0.0    6  17338   5846    1    0    0  43.26 
10:09:52   4.2   0.0   0.6  95.2   0.0    5  16870   5950    0    0    0  37.25 
10:09:52   5.6   0.1   2.2  92.1   0.0    5  23576   7390   22    9   22  44.31 
10:09:53   4.6   0.0   0.6  94.8   0.0    1  19828   6006    3    2    3  34.46 
10:09:53   8.7   0.0   1.8  89.5   0.0    2  29430   7072    0    0    2  53.11 
10:09:54  12.9   0.0   0.8  86.3   0.0    2  27716   8798    0    0    0  63.19 
10:09:54   3.4   0.0   0.9  95.7   0.0    1  18774   5856    3    2    3  37.13 
10:09:55   4.3   0.0   0.6  95.0   0.0    3  19014   5986    3    2    4  40.96 
10:09:55   5.8   0.0   1.0  93.2   0.0    1  16808   5678    0    0    0  35.04 
10:09:56   8.3   0.0   1.6  90.1   0.0    1  22416   6464    0    0    0  48.32 
10:09:56   3.7   0.0   0.9  95.4   0.0    2  17246   5526    3    2    3  31.97 
10:09:57   4.1   0.0   1.1  94.7   0.1    2  15544   5216    3    2    3  29.01 
10:09:57   4.5   0.0   1.4  94.1   0.0    1  19632   6530   19    7   19  39.74 
10:09:58   3.1   0.0   0.8  96.2   0.0    2  16122   5340    0    0    0  34.33 
10:09:58   5.2   0.0   1.0  93.8   0.0    1  16194   5750    3    2    4  26.40 
10:09:59   4.2   0.0   1.4  94.4   0.0    3  13930   5078    3    2    3  24.80 
10:09:59   6.2   0.0   1.7  92.1   0.0    3  13328   4768    0    0    0  16.56 
10:10:00   6.1   0.0   1.9  92.0   0.0    2  14330   5242    0    0    1  18.38 
10:10:00   7.0   0.0   1.9  91.1   0.0    5  14022   5062    3    2    3  18.71 
10:10:01   5.3   0.0   1.3  93.4   0.0    2  14506   5280    3    2    5  25.78 
10:10:01   6.6   0.0   1.8  91.6   0.0    3  13606   5008    0    0    0  18.55 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:10:02   7.9   0.0   1.8  90.3   0.0    2  15068   5474    2    0    0  24.51 
10:10:02   5.1   0.0   1.5  93.4   0.0    2  19876   6700   23    9   22  31.61 
10:10:03   3.3   0.0   1.0  95.7   0.0    1  17850   8486    3    2    3  35.29 
10:10:03   5.9   0.0   1.4  92.7   0.0    2  14402   4832    0    0    0  25.22 
10:10:04  12.6   0.0   1.6  85.7   0.1    1  22460   9264    0    0    1  58.43 
10:10:04   7.5   0.0   1.7  90.8   0.0    5  17054   5774    6    2    3  21.89 
10:10:05   4.5   0.0   1.1  94.3   0.0    2  17912   5648    4    2    4  30.53 
10:10:05   3.3   0.0   0.6  96.1   0.0    1  18072   5706    0    0    0  35.80 
10:10:06   3.4   0.0   0.9  95.7   0.0    1  20204   6188    0    0    1  38.96 
10:10:06   7.5   0.0   1.6  90.9   0.0    4  16934   5802    4    2    3  22.75 
10:10:07   9.5   0.0   1.4  89.1   0.0    1  20748   6310    5    2    3  26.61 
10:10:07   5.9   0.0   1.7  92.5   0.0    1  20966   7010   19    7   20  29.20 
10:10:08   3.7   0.0   0.6  95.7   0.0    1  17592   5572    1    0    0  32.88 
10:10:08   3.4   0.0   1.5  95.1   0.0    3  17580   5496    3    2    3  36.08 
10:10:09   3.4   0.0   1.0  95.5   0.0    1  17400   5760    3    2    4  33.12 
10:10:09   5.5   0.0   1.4  93.0   0.1    4  15798   5260    1    0    0  19.18 
10:10:10   5.7   0.0   1.5  92.8   0.0    6  15426   5382    0    0    0  21.74 
10:10:10   6.5   0.0   1.3  92.2   0.0    4  15978   5446    3    2    3  17.07 
10:10:11   2.9   0.0   1.4  95.7   0.0    1  17082   5392    3    2    4  34.17 
10:10:11   4.2   0.0   1.3  94.5   0.0    3  14998   5096    0    0    0  23.60 
10:10:12   4.7   0.0   1.1  94.1   0.0    2  16308   5444    0    0    0  31.91 
10:10:12   6.2   0.0   1.4  92.4   0.0    3  18392   6288   21    9   17  24.95 
10:10:13   5.3   0.0   1.1  93.5   0.0    1  17874   7700    5    2   10  32.30 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:10:13   7.0   0.0   1.4  91.6   0.0    5  15796   5578    0    0    2  18.32 
10:10:14   5.2   0.0   1.3  93.5   0.0    1  17022   5524    3    0    0  32.02 
10:10:14   5.0   0.0   1.0  94.0   0.0    2  14882   5250    3    2    3  28.83 
10:10:15   5.2   0.0   0.9  93.9   0.0   12  20466   6058    3    2    3  37.15 
10:10:15   6.1   0.0   1.4  92.5   0.0    1  12660   4480    0    0    0  21.58 
10:10:16   7.3   0.0   1.3  91.4   0.0    1  14362   5468    0    0    0  18.43 
10:10:16   4.0   0.0   0.9  95.1   0.0    2  13730   4772    4    2    3  28.18 
10:10:17   6.0   0.0   1.8  92.1   0.1    1  16798   6114    3    2    3  27.85 
10:10:17   6.9   0.0   1.7  91.5   0.0    2  15172   5190    0    0    0  24.89 
10:10:18   5.6   0.1   1.7  92.6   0.0    1  22196   7262   19    7   19  48.76 
10:10:18   4.0   0.0   0.6  95.4   0.0    2  14634   4730    3    2    3  34.28 
10:10:19   6.5   0.0   1.6  91.9   0.0    2  20062   6206    4    2    5  42.82 
10:10:19   5.0   0.0   0.6  94.4   0.0    3  15926   5534    1    0    0  23.70 
10:10:20   5.4   0.0   0.8  93.8   0.0    1  14268   4976    0    0    1  25.75 
10:10:20   3.8   0.0   0.6  95.6   0.0    3  12428   4220    3    2    3  25.63 
10:10:21   4.1   0.0   1.4  94.5   0.0    4  13700   4830    3    2    3  25.85 
10:10:21   6.9   0.0   2.0  91.1   0.0    3  12882   4790    0    0    0  16.08 
10:10:22   7.5   0.0   2.0  90.4   0.0    2  13304   4890    0    0    0  14.92 
10:10:22   4.8   0.0   1.8  93.4   0.0    5  12838   4810    3    2    0  21.64 
10:10:23   5.0   0.0   2.3  92.7   0.0    1  18180   6468   23    9   26  35.69 
10:10:23   6.4   0.0   1.5  92.1   0.0    2  16666   8064    0    0    0  28.13 
10:10:24   7.1   0.0   2.0  90.8   0.0    2  18010   5818    1    0    0  18.96 
10:10:24   9.6   0.0   1.5  88.9   0.0    1  15924   6186    0    0    0  22.71 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:10:25   9.2   0.0   1.8  89.0   0.0    2  17056   6222    7    4    6  19.16 
10:10:25   6.4   0.0   1.3  92.3   0.0    1  15900   5552    0    0    1  20.88 
10:10:26   3.3   0.0   0.9  95.8   0.0    1  14572   4828    1    0    0  26.77 
10:10:26   6.9   0.0   0.9  92.2   0.0    1  16634   5424    0    0    0  18.73 
10:10:27   5.5   0.0   2.0  92.5   0.0    2  17330   5832    6    4    7  21.75 
10:10:27   6.9   0.0   1.9  91.2   0.0    1  15108   5290    0    0    0  17.41 
10:10:28   5.2   0.0   1.8  92.9   0.1    1  21028   6766   19    7   19  34.03 
10:10:28   3.7   0.0   0.9  95.4   0.0    1  14132   4746    0    0    0  30.34 
10:10:29   6.9   0.0   1.5  91.6   0.0    3  16372   5434    7    4    8  27.26 
10:10:29   6.7   0.0   1.4  91.9   0.0    1  13102   4642    0    0    0  14.59 
10:10:30   6.7   0.0   1.6  91.6   0.0    1  14024   5244    1    0    1  20.57 
10:10:30   5.5   0.0   1.6  92.9   0.0    4  12720   4776    0    0    1  17.81 
10:10:31   4.8   0.0   1.8  93.4   0.0    5  14104   5108    6    4    6  26.83 
10:10:31   6.3   0.0   1.9  91.8   0.0    2  13252   4948    0    0    0  22.41 
10:10:32   5.5   0.0   2.2  92.4   0.0    2  14214   5172    0    0    0  22.28 
10:10:32   5.1   0.0   1.4  93.6   0.0    2  16910   5306    0    0    0  28.98 
10:10:33   6.1   0.0   1.9  92.0   0.0    1  24070   7266   25   11   25  35.19 
10:10:33  13.6   0.0   1.6  84.8   0.0    5  30884   6928    1    0    2  54.90 
10:10:34  11.2   0.0   1.0  87.8   0.0    2  24896   7448    0    0    1  57.21 
10:10:34   6.6   0.0   1.0  92.3   0.0    1  17962   5690    0    0    0  21.56 
10:10:35   7.6   0.0   1.5  90.7   0.1    1  18532   5996    6    4    6  24.39 
10:10:35   3.2   0.0   0.5  96.3   0.0    1  18416   5808    0    0    0  34.17 
10:10:36   3.5   0.0   1.1  95.4   0.0    1  16898   5620    0    0    0  33.97 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:10:36   6.9   0.0   1.5  91.6   0.0    2  13500   4790    0    0    0  40.60 
10:10:37   5.0   0.0   2.2  92.8   0.0    1  16226   5640    6    4    7  23.07 
10:10:37   5.2   0.0   1.0  93.8   0.0    1  13866   4970    0    0    1  24.27 
10:10:38   4.6   0.0   1.5  93.9   0.0    3  18946   6322   20    7   20  37.30 
10:10:38   4.7   0.0   1.3  94.0   0.0    2  14738   5102    1    0    1  25.73 
10:10:39   4.8   0.0   2.0  93.2   0.0    1  13810   5342    6    4    6  24.51 
10:10:39   4.7   0.0   1.5  93.8   0.0    3  13012   4612    0    0    0  22.82 
10:10:40   6.6   0.0   2.0  91.4   0.0    3  15238   5468    1    0    0  23.76 
10:10:40   5.5   0.0   1.4  93.1   0.0    3  12868   4738    0    0    0  17.54 
10:10:41   4.7   0.0   1.4  93.9   0.0    2  13510   4724    6    4    6  29.04 
10:10:41   1.9   0.0   1.0  97.1   0.0    1  12886   4258    0    0    0  31.13 
10:10:42   5.5   0.0   2.3  92.3   0.0    4  13140   4772    0    0    0  21.08 
10:10:42  10.6   0.0   1.3  88.2   0.0    2  22364   6846    0    0    0  55.59 
10:10:43   3.3   0.0   0.6  96.1   0.0    1  17574   5412    6    4    7  34.82 
10:10:43   3.4   0.1   1.1  95.2   0.1    1  21372   6510   19    7   20  37.05 
10:10:44  11.1   0.0   2.2  86.6   0.0    1  22124   8842    2    0    0  49.29 
10:10:44   6.0   0.0   0.8  93.2   0.0    2  15762   5136    0    0    0  19.86 
10:10:45   9.6   0.0   1.9  88.5   0.0    3  16148   6820    7    4    6  20.33 
10:10:45   5.4   0.0   0.9  93.8   0.0    1  16556   5576    0    0    8  29.29 
10:10:46   3.6   0.0   1.0  95.4   0.0    6  18108   5532    0    0    0  31.25 
10:10:46   5.9   0.0   1.3  92.8   0.0    2  15974   5292    0    0    0  18.40 
10:10:47   6.6   0.0   1.7  91.7   0.0    2  14664   5148    6    4    6  16.89 
10:10:47  11.2   0.0   1.0  87.5   0.3    3  18680   6158    0    0    0  52.26 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:10:48   9.5   0.0   0.9  89.6   0.0    2  18596   5798    0    0    0  54.88 
10:10:48   4.4   0.0   2.0  93.5   0.0    2  22166   6872   20    7   20  42.30 
10:10:49   6.9   0.0   1.0  92.1   0.0    1  20516   6580    6    4    7  35.05 
10:10:49   2.4   0.0   0.4  97.2   0.0    2  14278   4714    0    0    0  30.15 
10:10:50   3.6   0.0   1.1  95.3   0.0   11  14804   4898    0    0    0  26.59 
10:10:50   7.6   0.0   1.3  91.1   0.0    2  13000   4908    0    0    1  16.30 
10:10:51   5.9   0.0   1.3  92.8   0.0    2  16678   5446    7    4    6  25.57 
10:10:51   6.1   0.0   2.0  91.8   0.0    2  14040   5532    0    0    0  20.94 
10:10:52   8.6   0.0   2.4  88.9   0.1   11  22304   8912    4    0    3  50.38 
10:10:52   2.3   0.0   0.4  97.3   0.0    2  18410   5676    0    0    1  34.45 
10:10:53   2.2   0.0   0.8  97.1   0.0    1  18548   6238    6    4    6  34.60 
10:10:53   4.6   0.0   0.8  94.6   0.0    1  20682   6486   19    7   19  33.92 
10:10:54   6.2   0.0   1.6  92.1   0.0    2  17568   5564    0    0    0  28.23 
10:10:54   6.9   0.0   1.2  91.9   0.0    2  14070   5258    0    0    0  18.01 
10:10:55   7.1   0.0   1.5  91.4   0.0    1  13850   5032    6    4    6  18.08 
10:10:55   6.3   0.0   1.5  92.2   0.0    3  13070   5354    0    0    0  17.72 
10:10:56   3.3   0.0   0.9  95.8   0.0    1  15642   5166    0    0    0  34.96 
